Id,Gloss,start_ms,end_ms,Participant,SourceVideo,SampleVideo,subset
852,WG-2,204080,204144,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_852.mp4,train
854,WG-3,204562,204836,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_854.mp4,train
858,NAAR-A,207039,207157,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_858.mp4,train
859,AANKOMEN-A,207276,207807,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_859.mp4,train
861,OK-A,215559,215807,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_861.mp4,train
864,AFSPREKEN-B,216758,217019,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_864.mp4,train
866,DAN-A,217855,217945,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_866.mp4,train
868,HEBBEN-A,218407,218579,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_868.mp4,train
870,OM-ACHT-UUR,219059,219241,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_870.mp4,train
872,GOED-A,221300,221785,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_872.mp4,train
873,AF-A,222021,222319,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_873.mp4,train
874,GOED-A,222441,222491,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_874.mp4,train
875,OK-A,222578,222979,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_875.mp4,train
878,WG-1,225081,225205,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_878.mp4,train
879,WG-3,225298,225554,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_879.mp4,train
880,WG-3,225581,225731,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_880.mp4,train
884,WG-3,228360,228437,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_884.mp4,train
887,WG-1,229062,229168,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_887.mp4,train
890,OK-A,230260,230524,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_890.mp4,train
891,WG-3,230536,230605,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_891.mp4,train
893,WOENSDAG-B,230898,231270,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_893.mp4,train
894,WG-1,231302,231400,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_894.mp4,train
896,GOED-A,237582,237923,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_896.mp4,train
897,AFSPREKEN-B,238321,238579,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_897.mp4,train
899,AF-A,242675,242904,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_899.mp4,train
900,WG-3,242917,242994,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_900.mp4,train
901,WG-1,243041,243168,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_901.mp4,train
902,WG-3,243179,243346,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_902.mp4,train
904,WG-4,243760,246862,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_904.mp4,train
905,MOETEN-A,248280,248404,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_905.mp4,train
907,WG-3,251200,251273,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_907.mp4,train
908,BEREID-A,258118,258358,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_908.mp4,train
909,WG-1,258379,258530,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_909.mp4,train
910,WG-1,266535,266595,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_910.mp4,train
911,HUIS-B,266762,267110,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_911.mp4,train
918,OK-A,270022,270143,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_918.mp4,train
919,KUNNEN-A,270215,270350,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_919.mp4,train
921,WG-2,270782,271017,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_921.mp4,train
922,WANNEER-A,271064,271418,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_922.mp4,train
923,WG-2,271481,271852,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_923.mp4,train
926,TOT-A,273459,273817,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_926.mp4,train
929,OCHTEND-B,276020,276796,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_929.mp4,train
930,VOOR-C,276898,277201,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_930.mp4,train
933,TOT-A,278136,278348,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_933.mp4,train
935,HE-A,282358,282735,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_935.mp4,train
936,ALS-WANG,282801,283247,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_936.mp4,train
937,KUNNEN-NIET-A,283316,284057,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_937.mp4,train
939,WG-3,284981,285675,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_939.mp4,train
942,TOT-A,287198,287403,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_942.mp4,train
947,TOT-A,297859,298136,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_947.mp4,train
949,WG-1,310981,311345,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_949.mp4,train
950,AFSPREKEN-B,311622,311970,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_950.mp4,train
951,C_ 1,312110,312278,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_951.mp4,train
952,C_ 2,312333,312618,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_952.mp4,train
954,WG-1,313260,313373,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_954.mp4,train
956,VRIJDAG-A,313797,314125,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_956.mp4,train
959,WG-1,314961,315040,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_959.mp4,train
961,KUNNEN-A,316098,316346,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_961.mp4,train
962,WG-2,316392,316553,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_962.mp4,train
963,VRIJDAG-A,316600,316793,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_963.mp4,train
965,WG-2,317239,318959,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_965.mp4,train
966,GOED-A,319337,319682,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_966.mp4,train
967,AFSPREKEN-B,319819,320104,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_967.mp4,train
969,GOED-A,324300,324513,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_969.mp4,train
970,WANNEER-A,332917,333049,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_970.mp4,train
971,EERST-A,333122,333335,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_971.mp4,train
973,MOETEN-A,333732,333837,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_973.mp4,train
976,WG-2,337299,337354,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_976.mp4,train
979,MOETEN-A,338198,338364,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_979.mp4,train
980,EERST-A,338380,338678,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_980.mp4,train
982,WG-3,339242,339289,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_982.mp4,train
985,GOED-A,343884,344188,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_985.mp4,train
989,AVOND-D,345798,346237,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_989.mp4,train
992,WG-1,347228,347426,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_992.mp4,train
993,WG-1,350577,350698,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_993.mp4,train
995,WG-1,351721,351878,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_995.mp4,train
996,TERUG-A,352016,352523,i002,CVGT_01/CVGT_0106_i002.mp4,CVGT_0106.eaf_996.mp4,train
1465,WG-1,49478,49541,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1465.mp4,train
1466,KUNNEN-A,52795,53617,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1466.mp4,train
1480,KIJKEN-B ,61422,61759,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1480.mp4,train
1483,AF-A,63359,63741,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1483.mp4,train
1485,HOREN-A,64133,64267,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1485.mp4,train
1486,WAT-A,64363,64538,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1486.mp4,train
1489,NIET-C,67275,67391,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1489.mp4,train
1491,WG-2,68325,68864,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1491.mp4,train
1492,WETEN-A,69049,69250,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1492.mp4,train
1493,NOG-A,69324,69497,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1493.mp4,train
1494,JA-A,69582,69866,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1494.mp4,train
1495,WG,69917,70205,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1495.mp4,train
1496,WG-1,70340,70438,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1496.mp4,train
1497,JUIST-A ,75514,76121,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1497.mp4,train
1498,WG-2,76303,76538,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1498.mp4,train
1499,JUIST-A ,76757,77740,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1499.mp4,train
1500,C_ 1,83314,83397,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1500.mp4,train
1501,BLIJVEN-A,83528,83754,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1501.mp4,train
1503,WG-1,84781,84993,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1503.mp4,train
1504,VERWIJZEN-A,85381,85450,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1504.mp4,train
1506,EERST-A,86132,86227,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1506.mp4,train
1507,OP-A,86334,86382,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1507.mp4,train
1511,WIE-A,87708,87936,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1511.mp4,train
1513,WIE-A,88534,88697,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1513.mp4,train
1516,NIET-C,93594,93612,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1516.mp4,train
1520,MISSCHIEN-A,95242,95450,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1520.mp4,train
1525,WATER-1HAND,102212,103019,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1525.mp4,train
1526,GEBAREN-B,103228,103354,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1526.mp4,train
1527,WAT-A,103449,103606,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1527.mp4,train
1528,JUIST-A,103787,104002,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1528.mp4,train
1530,ERG-A,106696,106867,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1530.mp4,train
1531,WG-3,107056,107444,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1531.mp4,train
1532,WG-1,108165,108228,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1532.mp4,train
1534,DOOD-BOPBHAND,109467,109662,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1534.mp4,train
1535,JUIST-A,109975,110029,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1535.mp4,train
1536,WG-1,110096,110215,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1536.mp4,train
1537,AF-A,141875,142021,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1537.mp4,train
1538,ZIEN-A,142181,142261,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1538.mp4,train
1540,AF-A,142784,142932,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1540.mp4,train
1541,ZIEN-A,143173,143301,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1541.mp4,train
1542,WG-2,143398,143790,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1542.mp4,train
1546,GEBAREN-B,168203,168365,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1546.mp4,train
1547,WAT-A,168475,168654,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1547.mp4,train
1559,VEEL-C,177509,177601,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1559.mp4,train
1560,VERTELLEN-5HANDEN ,177651,177798,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1560.mp4,train
1561,KUNNEN-NIET-A,177885,177986,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1561.mp4,train
1563,BLIJVEN-A,194176,194358,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1563.mp4,train
1564,ONTHOUDEN-A,194600,194766,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1564.mp4,train
1570,DOOD-BOPBHAND,259024,259234,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1570.mp4,train
1571,WG-3,259345,259557,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1571.mp4,train
1572,NIETS-A,260071,260137,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1572.mp4,train
1577,OOK-A,266389,266493,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1577.mp4,train
1579,GEBAREN-B,266771,266846,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1579.mp4,train
1583,ALTIJD-A,268689,268737,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1583.mp4,train
1585,ALTIJD-A,269699,269965,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1585.mp4,train
1586,WG-3,270022,270104,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1586.mp4,train
1587,WG-3,271631,273730,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1587.mp4,train
1588,DOOD-BOPBHAND,273901,274080,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1588.mp4,train
1589,VAN-A,274196,274316,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1589.mp4,train
1590,OVER-A,274660,275021,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1590.mp4,train
1594,SLAPEN-A,277855,277958,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1594.mp4,train
1604,WETEN-A,283768,283861,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1604.mp4,train
1605,NOG-A,283908,284094,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1605.mp4,train
1606,WG-1,284293,284351,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1606.mp4,train
1608,AF-B,285864,286245,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1608.mp4,train
1609,AF-B,286314,286786,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1609.mp4,train
1610,AF-B,286861,287249,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1610.mp4,train
1614,WG-3,288563,288684,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1614.mp4,train
1615,WG-3,288753,288957,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1615.mp4,train
1616,AF-A,289194,289452,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1616.mp4,train
1617,WG-3,289468,289638,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1617.mp4,train
1619,GOED-A,290186,290442,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1619.mp4,train
1621,ZIEN-A,292498,292586,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1621.mp4,train
1623,AF-A,294098,294180,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1623.mp4,train
1625,JA-A,294659,294727,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1625.mp4,train
1626,ECHT-A,294907,295277,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1626.mp4,train
1631,JUIST-A,311289,311518,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1631.mp4,train
1632,WIE-A,312443,312533,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1632.mp4,train
1633,OP-A,312584,312697,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1633.mp4,train
1635,WG-3,313303,313406,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1635.mp4,train
1637,VEEL-B,314145,314280,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1637.mp4,train
1648,NOG-A,320112,320812,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1648.mp4,train
1649,ERG-A,321073,321894,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1649.mp4,train
1651,WG-1,322412,322493,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1651.mp4,train
1652,JA-A,332663,333942,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1652.mp4,train
1654,JA-A,334763,334808,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1654.mp4,train
1657,WG-3,339109,339246,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1657.mp4,train
1658,EERST-A,339462,339518,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1658.mp4,train
1660,WG-3,339976,340119,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1660.mp4,train
1662,OOK-A,343491,343568,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1662.mp4,train
1664,AUTO-RIJDEN-A,343960,344447,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1664.mp4,train
1667,AUTO-RIJDEN-A,345822,346007,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1667.mp4,train
1669,ALLES-A,346550,346589,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1669.mp4,train
1678,GEEN-A,351352,351410,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1678.mp4,train
1680,GOED-B,351792,351865,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1680.mp4,train
1684,IN-A,353032,353220,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1684.mp4,train
1685,VROUW-B,353561,353591,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1685.mp4,train
1689,IN-A,354944,355005,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1689.mp4,train
1694,AF-A,358944,359114,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1694.mp4,train
1695,C_ 1,359163,359306,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1695.mp4,train
1697,WG-3,366426,366534,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1697.mp4,train
1700,VEEL-C,371210,371282,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1700.mp4,train
1703,VEEL-C,372093,372298,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1703.mp4,train
1710,IETS-A,382177,382257,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1710.mp4,train
1715,VEEL-A,384353,384517,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1715.mp4,train
1716,WG,384576,384655,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1716.mp4,train
1718,OVER-B,385213,385331,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1718.mp4,train
1719,PROBLEEM-A,385638,385805,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1719.mp4,train
1721,NIETS-A,386472,386585,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1721.mp4,train
1722,PROBLEEM-A,386673,386847,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1722.mp4,train
1723,NIETS-A,387012,387448,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1723.mp4,train
1727,JA-A,391333,391452,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1727.mp4,train
1728,LAATSTE-B,391526,391671,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1728.mp4,train
1729,DENKEN-A,391857,391978,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1729.mp4,train
1730,LAATSTE-B,392080,392300,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1730.mp4,train
1736,HEBBEN-A,396000,396418,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1736.mp4,train
1737,HEBBEN-A,396620,396813,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1737.mp4,train
1744,IN-A,399514,399587,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1744.mp4,train
1748,DENKEN-A,402111,402170,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1748.mp4,train
1750,ETEN-A,402867,402919,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1750.mp4,train
1753,GELD-A,404201,404307,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1753.mp4,train
1754,ERG-A,404460,404567,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1754.mp4,train
1755,JA-A,407919,408227,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1755.mp4,train
1757,VOLGENDE-A,421779,422737,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1757.mp4,train
1758,BELGIË-A,422879,423082,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1758.mp4,train
1759,VOLGENDE-A,440396,440560,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1759.mp4,train
1760,BELGIË-A,440756,441136,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1760.mp4,train
1762,PLAATS-B,441831,441929,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1762.mp4,train
1763,VOETBAL-A,442030,442359,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1763.mp4,train
1768,WG-3,466030,466087,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1768.mp4,train
1770,IN-A,467201,467376,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1770.mp4,train
1772,WG-3,468005,468519,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1772.mp4,train
1774,JUIST-A,469105,469193,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1774.mp4,train
1775,WG-1,469244,470064,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1775.mp4,train
1776,WG-3,470284,470820,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1776.mp4,train
1777,WG,471049,471837,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1777.mp4,train
1779,WG-3,472789,474495,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1779.mp4,train
1780,C_ 2,474662,474848,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1780.mp4,train
1782,JA-A,475352,475391,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1782.mp4,train
1784,NIET-B,475881,476311,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1784.mp4,train
1785,TOEVALLIG-A,476444,476727,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1785.mp4,train
1786,NAAM-A,476795,477053,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1786.mp4,train
1788,WG-3,477524,481457,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1788.mp4,train
1790,JA-A,482356,482637,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1790.mp4,train
1792,LOPEN-A,483054,483263,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1792.mp4,train
1794,WG-3,483703,488544,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1794.mp4,train
1795,HE-A,489168,490281,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1795.mp4,train
1796,JA-A,491879,491993,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1796.mp4,train
1797,JUIST-A,492169,492237,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1797.mp4,train
1799,WG,493035,493718,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1799.mp4,train
1802,NIET-B,497018,498404,i002,CVGT_01/CVGT_0109_i002.mp4,CVGT_0109.eaf_1802.mp4,train
