Id,Gloss,start_ms,end_ms,EAF,Participant,SourceVideo,SampleVideo
254,PUEBLO,29993,30285,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_254.mp4
256,CAMPO,30849,31628,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_256.mp4
258,PADRE-2,32816,33154,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_258.mp4
259,GUSTAR,33167,33475,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_259.mp4
260,IXloc ,33497,33643,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_260.mp4
261,TRABAJO,33685,34018,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_261.mp4
262,IXloc ,34026,34155,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_262.mp4
267,IX1,35772,35804,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_267.mp4
268,NACER,35809,36221,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_268.mp4
269,ULTIMO,36223,36461,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_269.mp4
270,UNO,36535,36659,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_270.mp4
271,IX1,36686,36901,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_271.mp4
272,IXloc ,36908,37431,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_272.mp4
273,IX1,37437,37501,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_273.mp4
274,NACER,37505,37846,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_274.mp4
275,CRECER,37859,38585,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_275.mp4
277,PADRE_MADRE,39140,39518,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_277.mp4
278,COMUNICAR,39533,39938,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_278.mp4
279,PADRE-2,39972,40203,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_279.mp4
280,COMUNICAR,40261,40673,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_280.mp4
281,HERMANO,40707,41044,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_281.mp4
282,TODO,41088,41759,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_282.mp4
283,COMUNICAR,41768,42197,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_283.mp4
284,AÑO ,42434,42644,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_284.mp4
285,SIETE,42689,43081,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_285.mp4
287,SORDO,43542,43961,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_287.mp4
288,SABER,44279,44493,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_288.mp4
289,HERMANO,44568,45046,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_289.mp4
290,SORDO,45110,45943,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_290.mp4
292,COLEGIO,46369,46815,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_292.mp4
298,VALENCIA,49368,49963,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_298.mp4
299,PADRE-2,50142,50466,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_299.mp4
301,VALENCIA,51307,51742,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_301.mp4
302,AÑO ,51794,51996,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_302.mp4
304,SIETE,52226,52610,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_304.mp4
305,HASTA,52631,53258,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_305.mp4
306,QUINCE ,53283,53661,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_306.mp4
307,AÑO ,53685,53943,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_307.mp4
308,IX1,54007,54090,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_308.mp4
309,COLEGIO,54100,54340,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_309.mp4
311,QUERER,54912,55228,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_311.mp4
312,IX1,55231,55288,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_312.mp4
315,IX1,55940,55992,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_315.mp4
317,APRENDER,56506,56671,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_317.mp4
318,PADRE-2,56787,57228,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_318.mp4
321,DESPLAZAR,57864,58417,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_321.mp4
324,IX1,59559,59607,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_324.mp4
326,IX1,60101,60184,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_326.mp4
327,TRABAJAR-C,60194,60392,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_327.mp4
329,CAMPO,60969,61483,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_329.mp4
332,CERDO,62239,63022,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_332.mp4
334,IX1,63582,63698,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_334.mp4
335,CUIDAR,63705,64075,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_335.mp4
338,IX1,64851,64901,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_338.mp4
339,CUIDAR,64908,65103,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_339.mp4
340,TRABAJAR,65129,65498,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_340.mp4
341,AVANZAR,65543,66979,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_341.mp4
343,DESPLAZAR,70237,70733,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_343.mp4
344,AÑO,70756,70959,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_344.mp4
347,AÑO,72872,73014,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_347.mp4
348,SIETE,73017,73355,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_348.mp4
351,IX1,73917,74058,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_351.mp4
352,COLEGIO,74109,74574,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_352.mp4
355,PORQUE,75404,75678,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_355.mp4
356,IX1,75683,75710,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_356.mp4
359,BIEN,76371,76774,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_359.mp4
360,PASADO,76999,77500,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_360.mp4
361,AHORA,77539,77697,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_361.mp4
363,REGULAR,77805,77975,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_363.mp4
364,PASADO,77991,78169,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_364.mp4
366,BIEN,78557,78612,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_366.mp4
367,dc: Y,78614,78760,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_367.mp4
368,RAPIDO,79006,79118,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_368.mp4
370,RAPIDO,80305,80518,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_370.mp4
371,PORQUE,80694,80838,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_371.mp4
372,SIGNAR,80848,81167,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_372.mp4
374,PASADO,81708,81861,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_374.mp4
375,PADRE_MADRE,81895,82317,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_375.mp4
376,CRECER,82491,82743,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_376.mp4
377,COMUNICAR,82752,83333,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_377.mp4
380,HABER,84041,84177,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_380.mp4
381,IXloc,84317,84372,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_381.mp4
382,COLEGIO,84392,84622,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_382.mp4
383,SIGNAR,84632,84873,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_383.mp4
384,DIFERENTE,84908,85248,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_384.mp4
385,IX1,85315,85360,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_385.mp4
386,APRENDER,85423,85727,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_386.mp4
388,dc: Y,86115,86201,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_388.mp4
389,HERMANO,86304,86758,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_389.mp4
390,IX3,86766,86895,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_390.mp4
392,YA,87530,87879,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_392.mp4
393,LO-ESTABA,87951,88154,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_393.mp4
394,MAYOR,88255,88571,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_394.mp4
395,IX1,88595,88695,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_395.mp4
397,HERMANA,89234,89340,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_397.mp4
399,COLEGIO,89621,89814,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_399.mp4
400,VALENCIA,89880,90134,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_400.mp4
401,YA,90283,90397,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_401.mp4
403,IX1,90821,90863,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_403.mp4
404,APRENDER,90925,91713,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_404.mp4
405,IGUAL,91733,91834,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_405.mp4
408,RAPIDO,93239,93315,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_408.mp4
409,ENTENDER,93484,93648,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_409.mp4
411,COSAS,94132,94628,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_411.mp4
412,RAPIDO,94633,94680,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_412.mp4
413,MONJA,94763,95037,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_413.mp4
418,AÑO ,97359,97503,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_418.mp4
426,DESPLAZAR,100396,100742,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_426.mp4
427,CAMPO,100930,101105,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_427.mp4
432,IGUAL,102626,102710,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_432.mp4
435,IX1,103671,103703,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_435.mp4
436,MARCHAR ,103758,103985,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_436.mp4
440,IX1,105491,105528,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_440.mp4
441,PACIENCIA,105779,106370,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_441.mp4
442,MUJER,106720,106831,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_442.mp4
443,TODO,106841,107087,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_443.mp4
444,IGUAL-O,107286,107417,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_444.mp4
445,MUCHO,107507,107702,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_445.mp4
446,AMIGO,107772,108014,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_446.mp4
447,TODO,108053,108333,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_447.mp4
448,IGUAL-O,108542,108762,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_448.mp4
449,UNO,109105,109164,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_449.mp4
450,NO,109182,109257,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_450.mp4
451,TODO,109305,109582,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_451.mp4
453,PASADO,110299,110592,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_453.mp4
454,PROBLEMA,111038,111473,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_454.mp4
455,DINERO,111556,111658,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_455.mp4
456,DESPLAZAR,111787,112065,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_456.mp4
457,IX1,112099,112131,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_457.mp4
460,AÑO ,113070,113162,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_460.mp4
461,QUINCE ,113169,113485,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_461.mp4
462,IX1,113678,113712,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_462.mp4
464,FALTA,113943,114195,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_464.mp4
466,QUERER,114540,114972,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_466.mp4
467,APRENDER,115024,115553,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_467.mp4
470,ENTENDER-rep,116327,117333,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_470.mp4
471,PENSAR,117620,117813,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_471.mp4
472,EXPLICAR,117817,118089,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_472.mp4
473,SIGNAR,118100,118460,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_473.mp4
474,HABER-NO,118471,118869,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_474.mp4
476,3OBLIGAR1,119352,119562,EAF/T2.4-LSE-F13-1-20171003-5.eaf,F13,T2.4-LSE-F13-1-20171003-5.MP4,T2.4-LSE-F13-1-20171003-5.eaf_476.mp4
